,1,4,79,35.5,300,"Both","Semi-Automatic",8,"All Wheel Drive","Not eqipped",3.38,28.2,4500,250.2012308,0.2643622,0.0342144,0.0027176,"Three-way catalyst",6
,1,4,80,36.7,265,"Truck","Automatic",6,"All Wheel Drive","Not eqipped",3.64,30,5500,276.99,0.0165,0.01882,0.0008,"Diesel Particulate Filter",6
,1,4,81,32.1,300,"Truck","Semi-Automatic",8,"All Wheel Drive","Not eqipped",3.15,25.4,5250,274.7464566,1.0064821,0.0230875,0.0034972,"Three-way catalyst",6
,1,4,82,28,400,"Truck","Automatic",8,"All Wheel Drive","Not eqipped",3.15,25.4,5500,316.7,0.285,0.04346,0.0032,"Three-way catalyst",8
,1,4,83,22.9,555,"Truck","Semi-Automatic",6,"All Wheel Drive","Not eqipped",3.91,32.6,5500,386.9565727,0.6722118,0.0461362,0.0025632,"Three-way catalyst",8
,1,4,84,33.1,300,"Truck","Semi-Automatic",8,"All Wheel Drive","Not eqipped",3.15,25.4,5000,265.61,1.3283,0.09047,0.0053,"Three-way catalyst",6
,1,4,85,28.5,400,"Truck","Automatic",8,"All Wheel Drive","Not eqipped",3.15,25.4,5500,310.64,0.3744,0.08244,0.003,"Three-way catalyst",8
,1,4,86,23.7,555,"Truck","Semi-Automatic",6,"All Wheel Drive","Not eqipped",3.91,32.6,5500,372.42,0.4385,0.04768,0.0053,"Three-way catalyst",8
,1,4,87,36.6,300,"Car","Manual",6,"2-Wheel Drive, Rear","Not eqipped",3.08,37.2,3750,243.23,0.0893,0.00378,0.0054,"Three-way catalyst",6
,1,4,88,37.6,335,"Car","Semi-Automatic",7,"2-Wheel Drive, Rear","Not eqipped",2.56,35.3,3875,235.78,0.0213,0.00225,0.0028,"Three-way catalyst",6
,1,5,89,17.9,1200,"Car","Automatic",7,"All Wheel Drive","Not eqipped",2.59,24.9,4750,495,0.076,0.0171,0.0133,"Three-way catalyst",16
,1,6,90,43.5,173,"Both","Automatic",6,"2-Wheel Drive, Front","Not eqipped",2.24,29,3750,203.594,0.092598,0.003502,0.005354,"Three-way catalyst",4
,1,6,91,25.9,292,"Car","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",2.65,26.6,4250,239.073,0.055716,0.007961,0.001516,"Three-way catalyst",6
,1,6,92,32.7,359,"Car","Automatic",5,"All Wheel Drive","Not eqipped",3.06,30.3,4750,271.092,0.258241,0.006684,0.015649,"Three-way catalyst",8
,1,6,93,34.5,340,"Car","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",2.65,26.7,4500,256.584,0.206043,0.009269,0.014867,,
,1,6,94,17.2,303,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.55,27.3,5500,357.6718523,0.6809687,0.0205751,0.0053665,,
,1,6,95,29.2,283,"Both","Automatic",6,"2-Wheel Drive, Front","Not eqipped",2.06,26.7,3875,211.704,0.066437,0.00286,0.000816,"Three-way catalyst",6
,1,6,96,45,158,"Both","Manual",5,"2-Wheel Drive, Front","Not eqipped",2.97,39.6,3250,197.002,0.141019,0.004315,0.001398,"Three-way catalyst",4
,1,6,97,29.9,470,"Car","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.06,30.4,4500,296.585,0.179632,0.003953,0.072443,"Three-way catalyst",8
,1,6,98,37.9,292,"Car","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",2.65,27.3,4250,233.528,0.100944,0.008144,0.003639,"Three-way catalyst",6
,1,6,99,40.7,158,"Both","Manual",5,"2-Wheel Drive, Front","Not eqipped",2.97,38.1,3375,,,,,"Three-way catalyst",4
,1,6,100,17.2,200,"Truck","Automatic",5,"4-Wheel Drive","Not eqipped",3.55,28.3,5000,357.760866,0.366293,0.008675,0.019006,,
,1,6,101,25.7,295,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.92,29.9,4750,,,,,"Three-way catalyst",8
,1,6,102,28.1,210,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.55,29.6,4750,,,,,,
,1,6,103,24.4,210,"Truck","Automatic",4,"4-Wheel Drive","Not eqipped",3.92,32.1,4750,,,,,,
,1,6,104,27.7,390,"Truck","Automatic",5,"4-Wheel Drive","Not eqipped",3.47,26.5,5500,319.736,0.104815,0.007392,0.022896,"Three-way catalyst",8
,1,6,105,31.3,290,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.06,29,4750,283.5645274,0.0423703,0.0078256,0.0194259,"Three-way catalyst",6
,1,6,106,23.6,290,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.06,29,4750,263.7,0.0353,0.0078,0.0023,"Three-way catalyst",6
